0.41111457417206,0.397530520043262,NZ,Oceania
0.639965518908006,0.653722138245438,OM,Asia
0.638488486683912,0.615629491396396,PA,Americas
0.655893422912152,0.662044196600485,PE,Americas
0.59799870700062,0.60080289203102,PG,Oceania
0.593099646111153,0.569610743628285,PH,Asia
0.526133140560287,0.520876489228318,PK,Asia
0.209986686679292,0.370346747479285,PL,Europe
0.618331140224889,0.609805101019184,PS,Asia
0.313256352635279,0.335221226895373,PT,Europe
0.660825911238246,0.625638478097988,PY,Americas
0.650433781380535,0.642831556412489,QA,Asia
0.300338173025509,0.443589629835424,RO,Europe
0.371045788220759,0.403749040291608,RS,Europe
0.244834163166602,0.484681990214277,RU,Asia
0.499034780673406,0.605324521415156,RW,Africa
0.651358372947058,0.635866520842775,SA,Asia
0.563062287843366,0.552954314280427,SC,Africa
0.542719362304958,0.542751182911893,SD,Africa
0.155334112960666,0.25397818641715,SE,Europe
0.417874612234463,0.399698040614773,SG,Asia
0.227603264572994,0.314673523672194,SI,Europe
0.212555190236342,0.270314873750401,SK,Europe
0.721511706519316,0.552229328839953,SL,Africa
0.69578242491842,0.574498890853654,SN,Africa
0.556872644281666,0.557828346608877,SO,Africa
0.658565815188,0.606027958737889,SR,Americas
0.593331491482498,0.585035687889652,SS,Africa
0.463833766813761,0.396667803075562,ST,Africa
0.645048714385923,0.577507409476531,SV,Americas
0.632949802087182,0.630397463090553,SY,Asia
0.717023574082958,0.665937236496543,SZ,Africa
0.575366276676446,0.561972538113332,TD,Africa
0.576123577320449,0.600150234782957,TG,Africa
0.658991681087791,0.603032042056534,TH,Asia
0.473041291654045,0.48529226225345,TJ,Asia
0.569863914937272,0.555981686317168,TL,Asia
0.574117851766918,0.587421477128345,TM,Asia
0.600781274320028,0.488256472413343,TN,Africa
0.576033972724787,0.53287413835144,TR,Asia
0.592009336732532,0.611786858058779,TT,Americas
0.452700013863591,0.578082355705774,TW,Asia
0.533969231645659,0.591546879181465,TZ,Africa
0.386529801790005,0.441721880676596,UA,Asia
0.614759807104669,0.609703446100617,UG,Africa
0.372316293183477,0.462047500566072,US,Americas
0.600240428843192,0.530321148410608,UY,Americas
0.5479760154745,0.586664850078861,UZ,Asia
0.546691231509659,0.516806538801379,VN,Asia
0.650712894273781,0.668603623390773,YE,Asia
0.54899919482135,0.623258075758898,ZA,Africa
0.68538436987469,0.694978950036848,ZM,Africa
0.572129405280226,0.668737713455535,ZW,Africa
